Name,G,FGA,3PA,FTA,ORB,TRB.1,AST.1,STL,BLK,TOV,PF,MP.1,PTS.1,FG%,3P%,FT%,Years,AP,LAT,SR,TQS,SVL,MVL,MBP,VORP_Max
luety01,33.0,12.86577380952381,4.1851190476190485,4.039285714285715,,3.4,4.4,1.5595238095238095,0.050297619047619035,3.3558035714285714,2.3705357142857144,32.7,16.166666666666668,0.44799999999999995,0.34800000000000003,0.7763333333333332,3.0,0.0,,,,,,,0.0
lylestr01,36.0,6.666666666666668,0.8055555555555556,2.833333333333333,1.805555555555556,5.2,1.1,0.5277777777777778,0.4444444444444444,1.1388888888888888,1.5833333333333333,23.0,8.7,0.488,0.138,0.735,1.0,1.0,,,,,,,0.0
lynchge01,35.0,9.713378365700347,0.22646187661667536,3.4389901893771864,,7.800000000000002,1.6750000000000005,1.7075851393188854,0.4239995041078633,2.26843948105558,2.776723895299747,26.4,12.425,0.521,0.335,0.65225,4.0,0.0,,,,,,,2.9
lynchke01,29.75,9.280313940092164,2.4887312788018434,2.142245103686636,,3.1000000000000005,2.5250000000000004,1.0669282834101383,0.24319556451612906,1.795002880184332,2.381912442396313,26.725,11.375,0.45525,0.4025,0.77925,4.0,0.25,,,,,,,-0.1
maccuto01,28.75,9.142877668308703,0.0,4.427073070607554,,8.424999999999999,0.425,0.5994047619047619,1.2307676518883417,1.3637110016420362,2.8148604269293926,22.7,15.075,0.66575,,0.67025,4.0,0.0,,,,,,,1.5
machasc01,33.0,9.250244379276637,2.6913687881429817,4.429037541940766,0.7848669784153656,3.85,6.549999999999999,1.4503381680801035,0.1258289080869726,3.3242846952524374,2.412424154359638,32.6,12.15,0.42825,0.33575,0.7430000000000001,4.0,0.0,11.26,,3.3,27.0,32.5,17.0,-0.1
mackema01,32.5,10.122619047619047,0.031746031746031744,3.971428571428572,,9.35,1.1,0.4642857142857143,1.5583333333333331,2.0595238095238093,3.039285714285714,32.075,13.475,0.5465,0.0,0.58975,4.0,0.0,,,,,,,-0.2
macklve01,34.0,5.1405713113493,0.007352941176470587,1.8158495307451663,2.4463434022257546,3.625,0.675,0.3017847069080466,0.5969280475921842,1.2734499205087442,2.4209062003179653,24.9,7.125,0.6347499999999999,0.0,0.4310000000000001,4.0,0.75,,,,,,,0.0
macksa01,28.0,12.355672969966626,2.948739340007416,5.688280187863058,,7.1000000000000005,1.5499999999999998,0.9471635150166852,0.4187986651835373,2.0806451612903225,2.8398220244716352,26.3,17.966666666666672,0.499,0.3103333333333333,0.7290000000000001,3.0,0.0,,,,,,,0.6
macksh01,36.0,11.285087719298248,5.5948464912280675,3.439144736842105,0.618421052631579,4.2,3.3000000000000003,1.0942982456140349,0.0805921052631579,2.206688596491228,1.8026315789473688,31.5,14.0,0.4176666666666666,0.35700000000000004,0.7533333333333334,3.0,0.6666666666666666,11.23,,3.18,32.0,39.0,17.0,0.2
macledo01,31.75,13.982847629521014,0.2769962732160313,6.5122953323558175,,7.825,1.6,0.5272406524926686,0.2812423631476051,2.320472873900293,2.5111574413489737,32.675,20.55,0.5315000000000001,0.35425,0.8577499999999999,4.0,0.5,,,,,,,0.6
maconma01,31.5,18.38918406072106,5.22482605945604,4.1346457938013925,,5.525,2.8,2.2460151802656547,0.11282416192283365,1.7962998102466794,2.3223750790638835,37.55,20.700000000000006,0.42225,0.37275,0.7777499999999999,4.0,0.0,,,,,,,0.1
maddoti01,25.0,11.24,2.8,5.52,,5.8,8.0,1.64,0.2,5.2,2.68,32.3,13.5,0.391,0.28600000000000003,0.703,1.0,0.0,,,,,,,0.0
madkige01,30.75,4.988920454545455,2.4010890151515154,2.0108901515151514,,2.1750000000000003,3.275,1.176352813852814,0.07347132034632034,1.6188446969696968,2.3751014610389607,25.825000000000006,7.6,0.526,0.4077500000000001,0.7359999999999999,4.0,0.5,,,,,,,0.0
madsema01,27.0,6.6907407407407415,0.016835016835016838,4.841998243302591,,7.85,0.65,0.4319440784658176,0.5992036305079783,1.301238471673254,2.537865612648221,24.366666666666664,10.725,0.5795,0.0,0.59875,4.0,1.0,12.12,,3.46,30.5,33.5,13.0,0.4
maggeco01,39.0,6.6923076923076925,2.1538461538461537,3.9743589743589753,,3.9,1.5,0.7435897435897436,0.38461538461538464,2.051282051282051,2.5384615384615383,17.7,10.6,0.525,0.345,0.716,1.0,1.0,,,,,,,2.2
magloja01,36.25,5.539618514870063,0.0,3.0964314194577347,,5.525,0.425,0.4684744112956187,1.8450728257810305,1.904693998811646,2.6937017231134885,21.633333333333336,7.575,0.502,,0.6205,4.0,1.0,,,,,,,1.2
mahorri01,29.75,15.252707373271887,,5.51705069124424,,12.175,0.95,,,,,36.2,20.025,0.51175,,0.677,4.0,0.0,,,,,,,1.4
majerda01,23.5,15.303077194041867,1.7520380434782608,6.849662842190017,,8.475000000000001,2.175,1.6383479267310792,0.9982009863123994,2.104669887278583,2.3887001811594204,35.075,21.2,0.54275,0.348,0.62425,4.0,0.0,,,,,,,4.9
majorre01,22.25,7.706043956043956,2.2306420431420437,3.28434065934066,,4.0,1.375,0.5425824175824175,0.3296703296703297,,,24.7,11.775,0.46399999999999997,0.37175,0.7915000000000001,4.0,0.0,,,,,,,-0.1
malonje01,27.5,15.982120051085568,,3.6762452107279686,,3.825,1.5,0.7889527458492976,0.045019157088122604,1.6538952745849298,2.784482758620689,34.975,19.35,0.50725,,0.8027500000000001,4.0,0.0,,,,,,,0.5
malonka01,30.66666666666667,12.575892857142856,,7.133928571428572,,9.366666666666667,1.3333333333333333,1.6517857142857142,0.6443452380952381,2.9375,3.5818452380952386,30.8,18.733333333333334,0.5663333333333335,,0.6253333333333334,3.0,0.0,,,,,,,7.9
malonma01,28.25,9.978835978835981,6.044576719576718,1.8709656084656088,,2.55,3.35,1.6166666666666667,0.026785714285714284,2.1404100529100525,1.6950396825396823,29.575,12.325,0.4185,0.4075,0.7884999999999999,4.0,0.0,,,,,,,1.1
mannida01,36.75,13.892834934243606,0.38377192982456143,4.666441745389114,,8.1,2.35,1.6914840835119471,1.3515238416554207,2.675539480299542,3.2282554047259935,33.75,20.0,0.5914999999999999,0.3395,0.74425,4.0,0.0,,,,,,,5.5
manniri01,30.25,7.811302681992338,0.16,2.2200624150290444,,4.625,0.675,0.41303145470275615,0.6097225312075145,1.524456494870844,2.084267395871956,21.225,10.3,0.5209999999999999,0.25,0.7437500000000001,4.0,0.5,,,,,,,-0.4
marblde01,34.0,9.89023294345875,2.872946553591716,4.324003706261771,0.8584966617224681,3.35,2.875,1.2862555056103442,0.2367269028559351,1.682266556460105,1.5604743411195026,27.325,12.3,0.41100000000000003,0.33425,0.69425,4.0,0.0,11.32,3.08,3.28,29.0,35.0,,-0.1
marblro01,33.5,10.178795836516425,0.7569221628045156,5.26676932136491,,4.975,2.125,1.2933099376114083,0.11020101222307103,2.2899903711484595,2.2888488349885407,29.65,15.825,0.594,0.26433333333333336,0.7262500000000001,4.0,0.25,,,,,,,-0.1
marbust01,36.0,14.277777777777779,6.611111111111112,4.5555555555555545,,3.1,4.5,1.75,0.1111111111111111,3.1944444444444446,2.2777777777777777,37.4,18.9,0.457,0.37,0.738,1.0,0.0,,,,,,,4.4
mariosh01,29.0,14.413793103448276,2.3103448275862073,3.827586206896552,,9.3,1.2,2.5172413793103448,1.862068965517241,1.4137931034482758,2.0689655172413794,32.9,18.7,0.529,0.299,0.73,1.0,0.0,,,,,,,6.4
marksse01,21.5,4.4481944250546785,0.4529177718832891,1.7451108706780214,,3.8,0.5,0.4755485364605147,0.7514513239331753,0.9518552127445048,1.6125730994152043,11.566666666666668,5.475,0.44575,0.3765000000000001,0.7285,4.0,0.0,,,,,,,0.0
marshdo01,30.33333333333333,13.249092229484384,2.649673202614379,5.2337690631808265,,7.599999999999999,1.4,1.2474945533769064,2.6168482207697887,2.622512708787218,2.4726942628903408,30.83333333333333,17.733333333333334,0.4783333333333333,0.3076666666666667,0.7743333333333334,3.0,0.0,,,,,,,3.5
marshdo02,30.25,7.102199560379707,1.621498599439776,3.0491654995331468,,4.275,1.0499999999999998,1.0203105547774665,0.13360031512605042,1.7145774976657329,2.2615157173980704,23.25,9.475,0.45225,0.31766666666666665,0.768,4.0,0.0,,,,,,,-0.1
marshke01,36.5,5.570945945945946,1.799924924924925,2.2323573573573574,0.1644144144144144,2.35,8.0,1.137762762762763,0.12387387387387387,2.6460210210210207,1.4534534534534536,28.8,7.15,0.4435,0.3695,0.693,2.0,0.0,12.03,,3.23,31.0,37.0,,-0.2
marshra01,25.75,11.08755151098901,2.8969093406593407,5.097355769230768,,5.0,1.8,1.732915521978022,0.8836996336996337,,,28.1,14.5,0.4525,0.23475,0.74125,4.0,0.0,11.64,,3.21,30.5,37.0,7.0,-0.1
martibo01,29.75,2.9569692460317465,,1.5979662698412698,,3.3,0.475,,,,,14.05,4.525,0.61025,,0.56625,4.0,0.25,,,,,,,0.0
martica01,28.0,9.712130541871922,3.772413793103448,3.603448275862069,,4.699999999999998,1.525,0.6780172413793104,0.13657635467980295,,,26.975,13.125,0.449,0.3957500000000001,0.737,4.0,0.0,12.1,,3.43,27.0,29.5,11.0,0.0
marticu01,31.75,9.652237315380695,3.017948656735421,3.3198051948051948,,3.8,2.0,0.6043795359052713,0.1104114941431118,1.6945207060096763,1.4186023841354722,29.1,13.1,0.4862500000000001,0.2295,0.775,4.0,0.75,,,,,,,0.0
martida01,32.25,6.862002077223853,1.6579988391984362,3.2471285434995116,,1.95,4.9,,,,,28.525,9.25,0.45399999999999996,0.3325,0.7600000000000001,4.0,0.5,,,,,,,0.1
martija01,32.5,10.030776515151516,2.053503787878788,4.482007575757576,2.359848484848485,6.9,1.35,0.9976325757575758,0.6922348484848485,2.206439393939394,2.612689393939394,30.65,13.6,0.49,0.30099999999999993,0.6895,2.0,0.0,11.2,2.97,3.27,28.5,35.0,19.0,-0.1
martije01,29.25,15.124225329731448,2.4623523491710366,5.937410614969014,,5.7,1.825,1.0691442873033528,1.1166276020975687,2.392827347846814,2.31418838391864,35.7,21.15,0.5157499999999999,0.4183333333333333,0.75825,4.0,0.0,,,,,,,-0.5
martike01,29.0,7.120430107526883,0.07236070381231671,3.574169110459433,,7.225,1.2,1.0361681329423265,2.4182062561094817,1.5213424568263278,2.637178233952428,22.4,10.425,0.60425,0.09533333333333334,0.50875,4.0,0.0,,,,,,,2.1
martike02,26.33333333333333,15.5189594356261,6.372574955908289,8.061507936507939,,4.466666666666666,1.6666666666666667,1.6827601410934745,0.3844797178130512,,,31.8,23.26666666666667,0.4606666666666666,0.34366666666666673,0.8426666666666667,3.0,0.0,,,,,,,3.2
mashbja01,32.666666666666664,13.152894491129784,3.9631185807656393,4.9218020541549965,,7.733333333333333,2.2,1.542328042328042,0.5385932150638032,2.4542483660130716,3.1241830065359477,29.83333333333333,18.4,0.511,0.3663333333333333,0.7020000000000001,3.0,1.0,,,,,,,3.3
masonan01,27.75,15.300264550264552,2.3538359788359786,5.705357142857142,,8.075,2.4,1.2612433862433865,0.3703703703703704,2.979828042328042,2.478505291005291,33.6,18.7,0.46325,0.4205,0.6987500000000001,4.0,0.0,,,,,,,5.2
masonde01,32.25,9.76600532454361,2.6775481744421907,3.6179164553752527,,6.175000000000002,1.15,1.2323941430020284,0.7051533975659229,1.741421568627451,1.9491421568627447,28.96666666666667,13.125,0.4702500000000001,0.3545,0.7045,4.0,0.0,,,,,,,0.6
masonro01,29.66666666666667,10.080459770114944,4.1590656284760845,4.149796069707082,,3.0333333333333337,2.6333333333333333,1.0122358175750834,0.3741193919169448,2.209492028179459,2.3511308861698184,29.8,13.966666666666667,0.4383333333333333,0.365,0.8609999999999999,3.0,0.3333333333333333,,,,,,,1.0
masseto01,28.0,8.804940271799584,0.049499443826473866,4.176065193209847,,6.324999999999998,0.425,0.5305290902935629,0.865103738453354,1.665872708806887,2.6846012477632146,26.175,11.9,0.51875,0.0,0.61425,4.0,0.0,,,,,,,-0.1
matthwe01,23.0,14.743386243386242,,4.65652557319224,,2.8666666666666667,,,,,,33.23333333333333,17.533333333333335,0.467,,0.7946666666666666,3.0,0.0,,,,,,,0.0
matthwe02,31.75,8.899890390938983,2.228918523931312,5.24372488125685,,4.8500000000000005,2.1500000000000004,1.2255115089514068,0.2911125319693094,1.9857142857142855,,,12.8,0.4365,0.35175,0.79425,4.0,0.75,,,,,,,3.1
maxeyma01,21.25,7.662247360482653,,4.688650075414781,,6.375,0.45,0.5045098039215686,0.7764856711915535,1.341214177978884,2.385369532428356,22.450000000000006,11.1,0.4655,,0.68925,4.0,0.0,,,,,,,-0.2
maxieja01,32.25,8.677164502164501,0.05431197753396029,5.249531879758172,,7.025,0.65,0.6975600369458128,1.9395614084191668,,,27.800000000000004,12.225,0.51,0.13333333333333333,0.64575,4.0,0.0,,,,,,,1.4
maxweve01,32.5,15.268805704099822,4.109625668449198,5.379679144385028,,3.7,2.925,1.5672014260249554,0.15918003565062389,2.3751336898395716,2.297058823529412,32.099999999999994,18.700000000000006,0.46,0.3735000000000001,0.711,4.0,0.0,,,,,,,1.9
maybele01,34.75,10.492278029632908,3.670993199911544,2.756182966607696,,2.95,5.2,2.0714188965059708,0.17359713622291026,1.6630597633790358,1.7457623839009289,32.474999999999994,13.95,0.49575,0.4305,0.7265,4.0,0.75,,,,,,,-0.2
mayesth01,25.66666666666667,12.391062801932367,4.448671497584541,3.315217391304348,,2.833333333333333,2.9000000000000004,,,,,30.133333333333336,16.599999999999998,0.501,0.3786666666666667,0.77,3.0,0.0,,,,,,,-0.3
maynoer01,32.5,10.974158305563606,2.8885146515502758,4.769677267458708,,3.325,5.075,1.27148290350623,0.14880514705882353,2.9852941176470584,,,14.725,0.444,0.33625,0.7959999999999999,4.0,0.0,10.78,,3.19,28.5,31.5,8.0,-0.1
mayooj01,33.0,16.242424242424242,6.5151515151515165,4.606060606060606,,4.5,3.3,1.5454545454545454,0.3939393939393939,3.5454545454545454,,36.8,20.7,0.442,0.409,0.8029999999999999,1.0,0.0,,,,,,,1.9
mayse01,25.66666666666667,10.940325905843146,0.19421615973340112,5.40193171227654,,9.533333333333333,1.3666666666666665,1.3623090174814312,1.3621960518512244,,,27.9,14.7,0.5006666666666667,0.0,0.674,3.0,0.0,11.04,,3.2900000000000005,30.0,33.0,12.0,0.6
maystr01,31.0,13.65435049019608,5.226908263305322,5.551168592436974,,4.75,2.3,1.2651698179271709,0.1978641456582633,3.0067139355742296,2.8944896708683467,35.025,18.175,0.441,0.3415,0.7217499999999999,4.0,0.0,,,,,,,0.2
mbahalu01,35.666666666666664,6.850571650571648,0.8630258630258629,2.4571206571206567,,7.2,1.5666666666666669,1.2814074814074814,0.6157398157398157,1.8787878787878791,,29.46666666666667,8.7,0.5026666666666667,0.22166666666666668,0.6606666666666666,3.0,1.0,11.71,,3.17,32.0,38.5,11.0,1.6
mcadoja01,36.0,9.777032450407065,0.08714596949891068,4.946021098497879,2.171339295952299,6.0,1.0333333333333334,1.2306501547987614,0.5475862859763788,1.6138630890952872,2.1446508427932582,25.23333333333333,11.566666666666668,0.44566666666666666,0.0,0.5843333333333334,3.0,0.0,,,,,,,0.1
mccalra01,34.0,11.495791245791244,3.278619528619529,5.835016835016835,1.2415824915824916,4.766666666666667,4.466666666666667,1.7196969696969695,0.3173400673400673,2.2861952861952863,2.058922558922559,34.53333333333333,15.866666666666665,0.4629999999999999,0.292,0.7246666666666667,3.0,0.0,10.82,3.08,3.25,30.5,40.0,5.0,0.1
mccanbo01,27.0,12.135632885632887,0.10714285714285714,5.142501017501017,,9.85,1.2,0.9823633156966491,2.728835978835979,3.345238095238095,3.5912698412698414,31.5,15.625,0.512,0.333,0.593,4.0,0.0,,,,,,,0.0
mccanme01,31.25,8.109222789631577,,5.115308044291638,,5.2,,,,,,27.2,12.425,0.5640000000000001,,0.6405000000000001,4.0,0.0,,,,,,,-0.1
mccanra01,32.666666666666664,12.960317460317462,5.4763347763347765,3.852092352092353,,4.066666666666666,2.1333333333333333,1.4898989898989898,0.6253968253968254,,,29.266666666666666,17.666666666666668,0.4863333333333333,0.415,0.7223333333333333,3.0,0.0,10.39,,3.11,32.5,34.5,15.0,0.5
mccarke01,29.25,10.552272727272726,3.0585016835016834,2.9170875420875424,,7.25,1.3,0.9393939393939394,1.4242424242424243,,,30.53333333333333,11.75,0.4187500000000001,0.2795,0.66925,4.0,0.0,,,,,,,0.0
mccarwa01,34.333333333333336,6.627946127946128,1.8235294117647056,2.3604674192909485,,5.066666666666666,1.7333333333333334,0.8762131115072291,1.0423351158645275,1.7657456922162804,2.6412655971479504,20.466666666666672,9.166666666666666,0.508,0.4036666666666667,0.6669999999999999,3.0,1.0,,,,,,,0.9
mccasam01,27.75,4.957575757575757,0.0787878787878788,2.5962121212121207,,5.95,0.7250000000000001,0.4083333333333333,1.4765151515151516,1.5924242424242423,2.4106060606060606,18.375,6.9750000000000005,0.52525,0.4165,0.619,4.0,0.5,,,,,,,0.0
mccawpa01,32.5,9.547821969696967,5.240056818181818,2.481060606060606,0.9351325757575758,4.199999999999998,3.3,1.9772727272727275,0.35321969696969696,1.9209280303030305,1.871685606060606,31.65,12.15,0.4335,0.36700000000000005,0.7440000000000001,2.0,0.0,11.01,2.97,3.3,30.0,38.0,,-0.1
mcclida01,28.75,7.393904014454626,0.008620689655172414,3.6911158635991774,,4.175000000000002,0.7,0.3456655248924437,1.6907818652117874,1.8011748307447233,2.56131592421915,19.733333333333334,11.75,0.63775,0.0,0.6477499999999999,4.0,0.0,11.52,,3.33,33.0,35.0,20.0,-0.1
mccloge01,29.25,9.655555555555557,5.199999999999998,3.42037037037037,,3.325,1.725,0.8787037037037037,0.1351851851851852,2.3657407407407405,1.9574074074074077,23.975,13.25,0.463,0.39666666666666667,0.728,4.0,0.0,,,,,,,2.3
mccolcj01,27.75,15.813653819298981,5.216575897221059,6.574540916073175,1.4314341572406089,6.075,2.725,1.9508919843597263,0.44143276078759947,2.454915514592934,1.7499842899036446,32.65,21.675,0.449,0.39825,0.8287500000000001,4.0,0.0,,,,,,,1.8
mccontj01,34.75,8.108725063667233,2.6385425509337863,1.7017720713073006,0.6869031196943973,3.9,5.375,2.3715911502546687,0.17594705008488964,2.036608658743633,1.842211375212224,31.925,10.25,0.48975,0.37875,0.742,4.0,0.5,,,,,,,0.0
mccorti01,30.0,6.150992063492062,,4.199404761904762,,5.266666666666667,,0.26398809523809524,0.5379960317460317,1.5686507936507936,2.9594246031746034,23.75,9.966666666666667,0.5479999999999999,,0.7543333333333333,3.0,0.0,,,,,,,0.0
mccoyje01,26.0,6.3984094982078865,0.0,3.5302195340501785,,6.833333333333332,1.1,0.5470206093189964,2.2877464157706098,2.34375,2.553931451612903,28.05,10.333333333333334,0.6773333333333333,,0.4676666666666667,3.0,1.0,,,,,,,0.2
mccrach01,25.75,7.584509408602151,3.0432627688172036,3.1352486559139785,,3.3,2.6,1.6370127688172045,0.47362231182795705,,,25.175,10.85,0.46225,0.3445,0.8185,4.0,0.5,11.46,,3.34,30.5,39.0,1.0,-0.1
mccraro01,33.75,6.268181818181818,,2.955808080808081,,7.6,,1.1295454545454544,1.3215909090909093,2.077020202020202,2.4364898989898998,31.425,9.25,0.57225,,0.6895,4.0,0.0,,,,,,,3.6
mcculch01,16.0,7.0625,0.0625,4.4375,2.25,6.9,1.1,1.6875,2.0625,2.1875,2.5625,28.1,9.3,0.478,1.0,0.563,1.0,0.0,,,,,,,0.1
mcdancl01,31.25,6.018527398366108,2.7425643385320804,2.3632834447350577,,2.225,1.75,,,,,19.35,7.75,0.409,0.3375,0.7345,4.0,1.0,,,,,,,0.0
mcdankj01,31.33333333333333,8.290740740740741,2.6984126984126986,3.0571428571428565,1.7693121693121696,4.633333333333333,0.8666666666666667,0.8716931216931215,1.8386243386243384,1.4367724867724867,1.767724867724868,23.76666666666667,10.633333333333336,0.4486666666666667,0.3056666666666667,0.7016666666666667,3.0,0.0,12.71,3.2000000000000006,3.1,33.0,37.0,,-0.2
mcdanxa01,29.25,13.335349462365592,,4.945142089093703,,11.5,1.65,0.9560867895545316,0.8696428571428572,2.5341013824884797,2.983563748079877,30.85,18.1,0.5549999999999999,,0.62075,4.0,0.0,,,,,,,1.9
mcderdo01,36.25,14.411691086691086,4.1552960927960925,4.971978021978021,1.9355616605616603,7.524999999999999,1.375,0.2332112332112332,0.09667277167277166,2.2106684981684985,1.8224053724053728,31.575,21.925,0.55,0.4575,0.8202499999999999,4.0,0.75,11.1,3.15,3.29,28.5,36.5,,-0.2
mcdonmi01,29.75,5.735826844642196,0.03448275862068965,2.6279662588060813,,6.825,0.55,0.4904214559386973,2.5034482758620693,1.6609195402298849,2.866283524904215,22.1,8.325,0.6,0.0,0.609,4.0,0.0,,,,,,,0.0
mcdyean01,29.5,9.969696969696967,0.030303030303030307,3.1538461538461537,,9.15,0.5,0.981934731934732,1.75,2.2010489510489513,3.0361305361305364,24.950000000000006,12.65,0.5379999999999999,0.0,0.6,2.0,0.5,,,,,,,3.2
mcfariv01,33.0,7.872727272727272,0.0379193722943723,3.4873579545454545,,7.4,1.225,1.291592261904762,1.158204816017316,,,29.35,11.55,0.58375,0.3333333333333333,0.66625,4.0,0.0,10.64,,3.27,26.5,32.0,10.0,0.0
mcgarmi01,39.0,5.7435897435897445,0.0,1.3333333333333333,2.5384615384615383,6.3,0.6,1.0769230769230769,0.7179487179487181,1.205128205128205,2.358974358974359,19.7,7.5,0.598,,0.442,1.0,1.0,,,,,,,-0.1
mcgeeja01,33.0,6.545454545454546,0.6818181818181818,2.6515151515151514,,4.75,0.35,0.4848484848484849,1.8484848484848488,2.4242424242424243,,18.65,8.7,0.5645,0.5,0.498,2.0,0.5,12.75,,3.25,27.0,32.5,7.0,1.2
mcgeemi01,28.5,18.135185185185186,,5.2148148148148135,,4.675,,,,,,35.7,21.3,0.48475,,0.708,4.0,0.0,,,,,,,0.0
mcgruro01,33.75,9.256773618538324,3.6389674051438767,2.4491278329513624,1.8770562770562769,4.824999999999998,1.35,0.8543926661573721,0.2670486376368729,1.2596511331805451,1.5160618792971734,27.325000000000006,11.6,0.45975,0.387,0.746,4.0,0.0,,,,,,,0.6
mcguido01,28.66666666666667,6.946771978021977,1.05139652014652,3.0392628205128207,,6.033333333333334,1.9333333333333331,0.6231684981684982,1.8385989010989008,,,24.399999999999995,8.333333333333334,0.4516666666666667,0.20066666666666666,0.5203333333333333,3.0,0.0,10.949999999999998,,3.25,28.5,34.5,12.0,0.8
mchalke01,28.0,11.428774928774926,,3.178173967236467,,8.475000000000001,1.1,,,,,,15.1,0.5567500000000001,,0.76775,4.0,0.0,,,,,,,3.9
mcilvji01,29.5,7.060391476339753,,4.212559710404538,,5.6000000000000005,0.8,0.2445980743394537,3.343922600388117,1.5852552619793998,2.491789819376026,22.75,10.725,0.5575,,0.68275,4.0,0.25,,,,,,,1.0
mcinnje01,33.333333333333336,8.953031535194722,3.555796512153248,2.601002981837896,,2.8000000000000003,4.4,1.0875937471762898,0.0,2.0207825065510074,1.7949218397036233,25.96666666666667,11.5,0.4613333333333333,0.4,0.7016666666666668,3.0,0.0,,,,,,,1.6
mckeyde01,33.0,8.686868686868689,1.5151515151515151,2.6868686868686873,,6.5,1.3333333333333333,0.7373737373737373,1.8989898989898992,1.7878787878787878,2.727272727272727,30.73333333333333,12.433333333333332,0.5646666666666667,0.42,0.7513333333333333,3.0,0.0,,,,,,,3.9
